Data,Hora (UTC),Temp. Ins. (C),Temp. Max. (C),Temp. Min. (C),Umi. Ins. (%),Umi. Max. (%),Umi. Min. (%),Pto Orvalho Ins. (C),Pto Orvalho Max. (C),Pto Orvalho Min. (C),Pressao Ins. (hPa),Pressao Max. (hPa),Pressao Min. (hPa),Vel. Vento (m/s),Dir. Vento (m/s),Raj. Vento (m/s),Radiacao (KJ/m²),Chuva (mm)
11/05/2023,400,19.8,20.8,19.8,77,77,71,15.7,15.7,15.3,916.6,917.2,916.6,0,350,1.7,,0
11/05/2023,500,19.1,19.8,19.1,80,80,77,15.5,15.8,15.5,916.3,916.7,916.3,0,197,0.4,,0
11/05/2023,600,18.7,19.3,18.6,82,82,79,15.5,15.7,15.3,915.9,916.3,915.9,0,170,0.8,,0
11/05/2023,700,18.4,18.7,18.3,82,82,81,15.3,15.5,15.1,915.8,916,915.8,0.3,170,1.5,,0
11/05/2023,800,18.4,18.7,18.4,82,82,82,15.3,15.5,15.2,916,916,915.7,0.5,138,2.1,,0
11/05/2023,900,18.8,18.9,18.3,80,83,80,15.3,15.7,15.3,916.5,916.5,916,1,143,2.7,,0
11/05/2023,1000,18.7,18.8,18.2,81,83,80,15.3,15.5,15.1,916.8,916.8,916.5,0.5,138,2.7,3.9,0
11/05/2023,1100,21.1,21.1,18.6,71,81,71,15.6,16,15.2,917.1,917.2,916.7,0.4,141,2.2,149.9,0
11/05/2023,1200,22.8,22.8,20.9,62,72,62,15,16,15,917.2,917.3,917,1.6,130,3.1,774.3,0
11/05/2023,1300,24.8,25,22.6,57,63,56,15.7,16,14.8,917.6,917.6,917.2,1.5,134,4,1834.3,0
11/05/2023,1400,26.3,26.3,24.6,54,59,53,16.2,16.8,15.5,917.5,917.7,917.5,1,155,4,2418.6,0
11/05/2023,1500,26.8,26.8,25.2,50,56,48,15.5,16.8,14.8,917.2,917.5,917.2,2,263,4.8,2338.1,0
11/05/2023,1600,27.2,28.2,26.2,42,51,40,13.1,15.8,11.9,916.6,917.2,916.6,2.8,239,7.3,2339.6,0
11/05/2023,1700,27,28.4,26.7,35,44,35,10.3,14.3,10.1,916.1,916.6,916.1,2.7,217,7,2043.9,0
11/05/2023,1800,27.8,28.3,27,36,42,33,11.2,13.3,10.1,915.6,916.1,915.6,2.8,203,7.5,1884.2,0
11/05/2023,1900,28,28.7,27.2,34,41,34,10.7,13.4,10.7,915.4,915.6,915.3,2.5,214,6.8,1626.7,0
11/05/2023,2000,27.4,28.2,27.3,38,38,32,11.9,11.9,9.7,915.4,915.4,915.3,2.2,218,6.3,1063.4,0
11/05/2023,2100,25.3,27.5,25.3,49,49,38,13.7,13.7,11.8,916.1,916.1,915.4,2.5,218,6.1,284.9,0
11/05/2023,2200,23.6,25.3,23.6,59,59,49,15.1,15.1,13.7,916.4,916.4,916.1,0.8,203,5,,0
11/05/2023,2300,22.5,23.6,22.5,64,64,59,15.4,15.4,15.1,917,917,916.4,0.6,182,3.5,,0
12/05/2023,0,22.1,22.6,22.1,65,66,64,15.3,15.5,15.3,917.5,917.5,917,0.9,180,3.7,,0
12/05/2023,100,21.4,22.1,21.3,68,68,65,15.1,15.3,15.1,917.4,917.5,917.4,0.3,183,2.7,,0
12/05/2023,200,20.6,21.4,20.6,72,72,68,15.3,15.3,15.1,917.6,917.6,917.4,0.1,195,2.1,,0
12/05/2023,300,20.2,20.6,20.2,73,74,72,15.2,15.4,15.2,917.6,917.6,917.5,0.3,132,1.8,,0
12/05/2023,400,20.2,20.3,20,73,74,73,15.2,15.3,15.1,917.4,917.7,917.4,0.2,152,2,,0
12/05/2023,500,20,20.4,20,74,74,72,15.2,15.2,15,916.9,917.4,916.9,0.6,180,2.6,,0
12/05/2023,600,18.9,20,18.9,79,79,74,15.1,15.2,15,916.6,916.9,916.6,0.5,200,2.6,,0
12/05/2023,700,18.1,18.9,18.1,82,82,79,15.1,15.3,15,916.6,916.7,916.6,0,218,1.8,,0
12/05/2023,800,18.5,18.5,17.9,77,84,77,14.5,15.3,14.5,916,916.6,916,0.3,123,1.5,,0
12/05/2023,900,19.4,19.5,18.5,68,77,68,13.2,14.4,13.2,916.1,916.1,916,0.5,92,2.1,,0
12/05/2023,1000,18.3,19.4,18.2,72,72,67,13.3,13.6,13,916.7,916.7,916.1,0.3,66,1.9,4.6,0
12/05/2023,1100,19.7,20.1,18.1,70,74,70,14.2,14.7,13.2,917.5,917.5,916.7,0.2,24,1.6,205.2,0
12/05/2023,1200,22.8,22.8,19.6,59,71,57,14.3,14.9,13.4,918.1,918.1,917.5,1.4,124,2.9,800.4,0
12/05/2023,1300,23.7,24.3,22.8,56,59,54,14.4,15.1,13.8,918.5,918.6,918.1,1.4,172,3.8,1740.4,0
12/05/2023,1400,24.8,25.4,23.6,52,57,51,14.4,14.8,14,918.5,918.6,918.4,1.8,245,4.1,2236.1,0
12/05/2023,1500,25.9,26.1,24.8,46,54,46,13.5,15.2,13.5,918.3,918.6,918.3,1.7,195,4.8,2533.8,0
12/05/2023,1600,26.8,27,24.8,43,50,41,13.1,14.4,12,917.5,918.3,917.5,3.2,231,6.6,2188.1,0
12/05/2023,1700,27.6,27.8,25.7,37,45,37,11.5,13.6,11.5,916.9,917.5,916.9,1.2,175,5.7,2528.3,0
12/05/2023,1800,27.5,28,27,38,40,34,11.9,12.3,10.5,916.5,916.9,916.5,2.3,247,6.1,2280,0
12/05/2023,1900,27,28.4,26.6,39,40,35,11.7,12.7,10.1,916.4,916.5,916.3,2.8,279,6.2,1885.3,0
12/05/2023,2000,25.8,27.5,25.8,41,41,38,11.7,12.7,11.2,916.8,916.8,916.3,3,217,7.7,1151.2,0
12/05/2023,2100,23.9,25.9,23.9,49,49,41,12.4,12.5,11.9,917.5,917.5,916.8,2.6,214,7.7,119.2,0
12/05/2023,2200,22.2,23.9,22.2,55,55,49,12.7,12.9,12.4,917.8,917.9,917.5,1,197,6,,0
12/05/2023,2300,21.1,22.2,21,55,58,55,11.9,12.9,11.9,918.1,918.1,917.8,1.2,206,3.7,,0
13/05/2023,0,19.7,21.2,19.7,62,63,55,12.2,12.7,11.7,918.5,918.5,918.1,0.5,186,4,,0
13/05/2023,100,18.5,19.7,18.5,63,63,61,11.3,12.1,11.3,918.7,918.8,918.5,0.9,199,3.9,,0
13/05/2023,200,18.9,19.3,18.2,57,64,56,10.1,11.4,10.1,918.7,918.7,918.6,0.6,195,3.5,,0
13/05/2023,300,17.4,18.9,17.3,64,64,57,10.6,10.6,10.1,919.1,919.1,918.7,0.4,194,2.5,,0
13/05/2023,400,17.4,17.8,17.2,63,65,61,10.3,10.5,10,918.7,919.2,918.7,0.3,129,1.9,,0
13/05/2023,500,17.1,17.6,17,61,63,61,9.7,10.2,9.6,918,918.7,918,0.8,144,2.2,,0
13/05/2023,600,16.6,17.2,16.5,61,62,60,9,9.7,9,917.6,918,917.6,0.6,148,2.5,,0
13/05/2023,700,16,16.6,15.9,63,63,61,9,9.1,8.8,917.8,917.8,917.5,0.8,150,2.9,,0
13/05/2023,800,15.4,16.1,15.4,66,66,63,9,9.1,8.9,917.9,917.9,917.7,0,170,2.9,,0
13/05/2023,900,15.1,15.6,15.1,67,68,65,9.1,9.4,8.9,918.2,918.2,917.8,0.1,135,1.9,,0
13/05/2023,1000,14.5,15.1,14.4,75,76,68,10.1,10.3,9,918.6,918.6,918.2,0,267,1.3,3,0
13/05/2023,1100,17.9,17.9,14.5,62,75,62,10.5,11,10,919,919.1,918.6,0,325,0.7,126.2,0
13/05/2023,1200,21.2,21.2,17.8,49,62,47,10.2,10.7,8.9,919.5,919.5,919,1.2,150,3.3,788.2,0
13/05/2023,1300,22.8,22.9,20.7,41,49,40,9,9.7,8,920,920.1,919.5,1,128,3.5,1923,0
13/05/2023,1400,23.5,24,22.5,36,41,35,7.3,9,7.3,919.8,920.1,919.8,1.5,247,4,2480.8,0
13/05/2023,1500,25,25.6,23.5,32,36,30,7.2,8,6.3,919.1,919.8,919.1,1,287,6,2831,0
13/05/2023,1600,26.6,26.6,25,27,32,25,5.9,6.9,4.4,918.6,919.1,918.6,1.9,193,5.1,2876.8,0
13/05/2023,1700,26.7,27.2,26,26,28,22,5.7,6.1,3.6,917.9,918.6,917.8,1.9,191,5.8,2718.9,0
13/05/2023,1800,27,27.5,26.5,26,28,24,5.9,6.9,4.8,917.4,917.9,917.4,1.9,189,6.4,2362.9,0
13/05/2023,1900,26.2,27,26.1,30,30,26,7.2,7.2,5.6,917.5,917.5,917.3,2.9,226,5.8,1802.2,0
13/05/2023,2000,25.8,26.7,25.6,31,31,29,7.3,8,6.7,917.7,917.7,917.5,2.1,226,5.5,1044.3,0
13/05/2023,2100,23.4,25.8,23.4,36,36,30,7.3,7.3,6.1,918.1,918.1,917.7,1,200,4.7,270.9,0
13/05/2023,2200,21.2,23.4,21.2,46,46,36,9.2,9.2,7.4,918.6,918.6,918.1,0.7,183,4.9,,0
13/05/2023,2300,20.2,21.2,20.2,51,52,46,9.8,10.2,9.3,919.1,919.1,918.6,0.7,162,2.6,,0
14/05/2023,0,19.8,20.2,19.7,49,52,48,8.7,9.9,8.5,919.6,919.6,919.1,0.8,154,3.6,,0
14/05/2023,100,19.2,19.8,18.8,54,55,48,9.7,9.7,8.5,919.8,919.8,919.6,1.3,147,3.6,,0
14/05/2023,200,18.3,19.2,18.3,59,59,54,10,10.1,9.7,919.9,920,919.8,0.9,143,3.5,,0
14/05/2023,300,18.1,18.3,17.8,59,60,59,10,10.1,10,919.9,920,919.9,0.7,129,3.6,,0
14/05/2023,400,17.7,18.1,17.7,59,60,58,9.5,10,9.5,920,920,919.9,0.8,132,3.4,,0
14/05/2023,500,17.1,17.7,17,60,60,59,9.3,9.6,9.3,919.7,920,919.6,0.4,132,3.4,,0
14/05/2023,600,17.1,17.4,16.8,59,61,59,9.1,9.4,9.1,919.2,919.7,919.2,0.9,138,2.5,,0
14/05/2023,700,16.5,17.2,16.5,60,60,57,8.6,9.1,8.5,919.2,919.2,919.1,0.6,144,3.5,,0
14/05/2023,800,16,16.7,16,62,62,59,8.6,8.7,8.5,919.5,919.5,919.2,0.5,143,3.1,,0
14/05/2023,900,14.4,16,14.4,73,73,62,9.6,9.7,8.6,919.9,919.9,919.4,0,305,1.7,,0
14/05/2023,1000,14.1,14.4,13.9,73,76,73,9.4,9.9,9.2,920.7,920.7,919.9,0.1,333,1.1,3,0
14/05/2023,1100,17.4,17.4,14.1,59,73,59,9.4,9.8,9.2,921.2,921.2,920.7,0.7,67,2.3,110.7,0
14/05/2023,1200,21.3,21.3,17.4,45,59,45,9,9.8,8.3,921.6,921.6,921.2,1.1,121,2.9,794.8,0
14/05/2023,1300,23.4,23.4,21.3,33,46,33,6.3,9.6,6.2,922.1,922.1,921.6,0.6,301,3,1935,0
14/05/2023,1400,24.6,24.7,23.2,28,35,27,4.9,7.2,4.9,922,922.2,922,1.4,241,3.6,2494.6,0
14/05/2023,1500,25.3,25.9,24.4,26,31,21,4.5,6.5,2.1,921.4,922,921.4,1.5,210,4.6,2845.4,0
14/05/2023,1600,26.6,27,25.3,24,27,23,4.3,5.5,3.6,920.7,921.4,920.7,1.1,205,5,2902.6,0
14/05/2023,1700,26.4,27.6,26,26,27,23,5.6,6.2,3.6,919.9,920.7,919.9,2.1,272,4.7,2718.9,0
14/05/2023,1800,27.8,28.1,26.4,24,27,23,5.6,6.5,4.7,919.3,919.9,919.3,1.6,293,6,2374.6,0
14/05/2023,1900,27.1,27.8,26.7,25,27,24,5.6,6.5,4.7,919.1,919.3,919.1,2,236,5.2,1815.5,0
14/05/2023,2000,26.7,27.5,26.6,27,27,25,6.1,6.5,5.4,919.4,919.4,919.1,1.4,218,5.2,1057.6,0
14/05/2023,2100,24.2,26.8,24.2,30,30,26,5.5,6.1,5.1,919.9,919.9,919.4,0.9,208,3.5,268.9,0
14/05/2023,2200,21.8,24.2,21.8,38,38,30,7,7,5.5,920.3,920.3,919.9,0.7,173,2.8,,0
14/05/2023,2300,20.8,21.9,20.8,47,47,38,9,9,7,920.8,920.8,920.3,0.7,147,3.7,,0
15/05/2023,0,19.9,21,19.9,52,52,47,9.7,9.9,9,921.1,921.1,920.8,1.2,162,4.2,,0
15/05/2023,100,19.1,19.9,19,52,52,51,9,9.7,8.9,921.5,921.5,921.1,0.7,126,4.1,,0
15/05/2023,200,18.6,19.2,18.6,48,53,47,7.3,8.9,7.2,921.6,921.7,921.5,0.5,131,2.9,,0
15/05/2023,300,17.4,18.6,17.4,54,54,48,8.1,8.1,7.1,921.5,921.6,921.5,0.4,135,2.3,,0
15/05/2023,400,17.6,17.9,17.3,56,56,54,8.7,8.8,8.1,921,921.5,921,0.2,123,2.5,,0
15/05/2023,500,17.7,18,17.4,56,57,56,8.9,9.1,8.7,920.7,921,920.7,1.3,138,3.3,,0
15/05/2023,600,17.1,17.7,17.1,55,57,55,7.9,8.9,7.9,920.3,920.7,920.3,1.4,144,4,,0
15/05/2023,700,16.9,17.2,16.9,53,55,52,7.3,7.9,7.3,920,920.3,920,1.2,141,4,,0
15/05/2023,800,16.8,17.1,16.6,52,54,52,7,7.4,6.9,919.9,920,919.8,0.4,95,3.6,,0
15/05/2023,900,14.4,16.8,14.4,65,65,53,8,8.2,7.2,920.5,920.5,919.9,0,295,1.9,,0
15/05/2023,1000,13.7,14.5,13.6,69,70,65,8.2,8.3,7.9,921.1,921.1,920.4,0.2,303,0.8,2.5,0
15/05/2023,1100,17,17,13.8,57,69,57,8.5,8.8,8.1,921.7,921.7,921.1,0.1,317,0.7,105.3,0
15/05/2023,1200,21.4,21.4,17,42,58,41,8,8.9,6.6,922.1,922.1,921.6,1.1,137,3.9,776.5,0
15/05/2023,1300,22.8,23.5,21.4,35,42,33,6.7,8.2,6.1,922.3,922.3,922.1,1.6,139,4,1921.2,0
15/05/2023,1400,24.9,25.1,22.7,32,38,31,7.2,7.9,6.5,922.1,922.3,922.1,0.5,39,4,2482.5,0
15/05/2023,1500,25.8,25.9,24.1,32,33,30,8,8.1,6,921.5,922.1,921.5,1.5,196,4.5,2809,0
15/05/2023,1600,26.7,27.1,25.2,29,32,28,7.3,7.8,6.3,920.7,921.5,920.7,1.8,233,4.9,2867,0
15/05/2023,1700,27,27.5,26,25,30,25,5.3,7.4,5.3,919.9,920.7,919.9,2,281,5.4,2698.1,0
15/05/2023,1800,27.1,28.1,26.2,26,28,24,5.8,7.4,4.9,919.1,919.9,919.1,2.2,240,5,2346.8,0
15/05/2023,1900,26.7,27.7,26.6,26,27,24,5.4,6.7,4.8,918.9,919.1,918.9,2.3,221,5.9,1807.5,0
15/05/2023,2000,26.1,27.2,26.1,24,26,24,4.2,5.7,4.2,919.2,919.2,918.9,2.3,227,5.3,1061.4,0
15/05/2023,2100,24.1,26.4,24.1,32,32,24,6.4,6.5,4.1,919.6,919.6,919.2,1.4,243,4.8,270.3,0
15/05/2023,2200,22,24.1,22,42,42,32,8.4,8.4,6.5,919.8,919.8,919.6,0.9,183,3.8,,0
15/05/2023,2300,20.2,22,20.2,46,47,42,8.3,9,8.3,920.3,920.3,919.8,0.7,163,3.3,,0
16/05/2023,0,19.2,20.2,19.2,51,51,45,8.8,8.8,7.9,920.4,920.4,920.3,0.9,176,3.5,,0
16/05/2023,100,18.4,19.2,18.4,54,54,51,8.9,9.1,8.8,920.4,920.4,920.3,0.3,150,3.2,,0
16/05/2023,200,17.8,18.4,17.7,56,56,54,8.8,9,8.6,920.3,920.4,920.3,0.4,133,3.2,,0
16/05/2023,300,17.6,17.8,17.3,55,58,55,8.5,9,8.5,920.3,920.4,920.2,1,145,3.2,,0
16/05/2023,400,17.4,17.6,17.2,55,57,55,8.3,8.6,8.3,919.9,920.3,919.9,1.5,143,3.8,,0
16/05/2023,500,17,17.5,17,53,55,53,7.3,8.3,7.3,919.4,919.9,919.4,1.3,144,4,,0
16/05/2023,600,16.8,17.1,16.6,52,53,52,7,7.3,7,919.1,919.4,919.1,0.6,130,3.3,,0
16/05/2023,700,17.2,17.2,16.5,46,53,46,5.6,7.1,5.6,918.6,919.1,918.6,1.5,136,4.1,,0
16/05/2023,800,16.7,17.3,16.6,44,46,44,4.5,5.5,4.5,918.6,918.6,918.5,1.1,128,3.6,,0
16/05/2023,900,15.6,16.9,15,53,56,43,5.9,6.3,4.3,918.8,918.9,918.5,0.5,117,3.1,,0
16/05/2023,1000,14.2,16.1,14.2,61,61,50,6.7,6.7,5.7,919.3,919.3,918.8,0.1,331,2.9,1.6,0
16/05/2023,1100,18.1,18.1,14.2,46,61,46,6.2,7.2,6.1,920.1,920.1,919.3,0.8,97,4,97.2,0
16/05/2023,1200,20.4,20.4,18.1,40,46,40,6.2,6.9,5.8,920.4,920.4,920.1,1.5,103,4.5,776.4,0
16/05/2023,1300,22.6,22.6,20.3,37,40,37,7.3,7.3,5.7,920.7,920.7,920.4,2,128,5.5,1952,0
16/05/2023,1400,24.3,24.3,22.2,29,37,28,5.3,6.9,4.4,920.7,920.8,920.6,0.7,132,4.1,2504.8,0
16/05/2023,1500,25.3,25.5,24.1,24,29,21,3.2,5.6,1.2,920,920.7,920,1,321,3.5,2833,0
16/05/2023,1600,26.5,26.9,25.1,23,27,21,3.5,5,2.4,919.3,920,919.2,2.1,224,4.1,2900.1,0
16/05/2023,1700,27.4,27.4,26.3,20,25,19,2.7,4.7,1.8,918.3,919.3,918.3,1.4,215,4.8,2723.2,0
16/05/2023,1800,27.7,28.5,27.1,16,21,15,-0.4,3.5,-1.1,917.6,918.3,917.6,2.3,287,4.5,2385,0
16/05/2023,1900,27.7,28.5,27.1,17,19,15,0.6,1.9,-1.2,917.4,917.6,917.4,2.8,260,5.5,1853.8,0
16/05/2023,2000,27.1,28,27,19,19,15,1.4,1.4,-1.4,917.5,917.6,917.4,1.3,266,5.2,1088.3,0
16/05/2023,2100,24,27.3,24,26,26,19,3.2,3.4,1.6,917.9,917.9,917.5,1,205,4,266.3,0
16/05/2023,2200,21.4,24,21.4,34,34,26,4.9,4.9,2.8,918.4,918.4,917.9,0.8,182,2.9,,0
16/05/2023,2300,20.5,21.5,20.5,39,39,34,5.9,6.2,5,919,919,918.4,0.6,191,3.4,,0
17/05/2023,0,19.3,20.5,19.3,43,43,38,6.4,6.7,5.8,919.3,919.3,919,0.9,158,3.6,,0
17/05/2023,100,18.3,19.4,18.3,43,45,43,5.5,6.5,5.5,919.6,919.6,919.3,1.4,146,3.5,,0
17/05/2023,200,17.9,18.5,17.9,38,43,37,3.4,5.5,3.3,919.6,919.7,919.6,1.3,143,4.3,,0
17/05/2023,300,17.9,17.9,17.5,39,39,37,3.8,3.8,3.1,919.6,919.7,919.5,1.1,128,3.4,,0
17/05/2023,400,16,17.9,16,49,49,39,5.2,5.4,3.9,919.3,919.6,919.3,0,35,2.7,,0
17/05/2023,500,14.8,16,14.7,56,56,49,6.1,6.1,5.3,918.9,919.3,918.9,0,300,0.8,,0
17/05/2023,600,14.3,14.8,14.2,60,60,56,6.5,6.6,6,918.2,918.9,918.2,0,11,0.7,,0
17/05/2023,700,14.5,15.4,14,56,61,53,5.8,6.7,5.6,918,918.2,918,0.2,65,1.6,,0
17/05/2023,800,13.4,14.4,13.3,63,63,56,6.5,6.5,5.8,918,918,917.8,0,339,1.1,,0
17/05/2023,900,13.4,13.8,13.2,63,64,61,6.5,6.9,6.3,918.2,918.2,918,0,352,1.2,,0
17/05/2023,1000,13.4,13.5,12.8,64,67,63,6.7,7,6.4,919,919,918.2,0,8,1.2,3,0
17/05/2023,1100,18.1,18.1,13.3,48,65,47,6.8,6.9,6.4,919.3,919.3,918.9,1,68,2.4,98,0
17/05/2023,1200,21.1,21.3,18.1,39,48,39,6.5,7.5,6.5,919.9,919.9,919.3,2.5,76,5.2,785.7,0
17/05/2023,1300,23.8,23.8,21.1,32,39,32,6.2,7.2,5.7,920,920.1,919.9,2.2,94,5.5,1939.1,0
17/05/2023,1400,25,25.2,23.4,26,33,26,4.2,6.6,4.1,919.8,920,919.8,1.7,72,5.3,2507.2,0
17/05/2023,1500,26,26.6,24.7,22,28,21,2.6,5.4,2.6,919.3,919.8,919.3,2.2,315,5.1,2815.1,0
17/05/2023,1600,27.3,27.8,25.6,21,24,20,2.9,4.3,2.1,918.6,919.3,918.6,1.5,13,4.9,2892.9,0
17/05/2023,1700,27.7,28.1,26.4,20,22,18,2.9,3.8,0.7,917.7,918.7,917.7,1.5,342,4.1,2727.5,0
17/05/2023,1800,29,29,27.6,19,21,18,2.8,3.7,1.4,917.1,917.7,917.1,0.9,327,4.6,2350.4,0
17/05/2023,1900,28.1,29.2,27.8,20,20,17,3.2,3.6,1.2,916.8,917.1,916.8,1.5,278,3.3,1756.1,0
17/05/2023,2000,27.3,28.4,27.3,21,22,19,3.3,4,2.9,916.8,916.8,916.7,1.8,259,3.3,1010,0
17/05/2023,2100,24.6,27.3,24.6,25,26,21,3.6,3.7,2.8,917.5,917.5,916.8,0.9,252,3.7,257.6,0
17/05/2023,2200,22.7,24.6,22.7,32,32,25,5.2,5.3,3.4,918.2,918.2,917.5,0,104,2.3,,0
17/05/2023,2300,21.1,22.7,21.1,41,43,32,7.5,8.5,5.1,918.8,918.8,918.2,0,62,1,,0
18/05/2023,0,19.7,21.1,19.7,45,45,41,7.3,7.7,7,919.5,919.5,918.8,0.4,214,3,,0
18/05/2023,100,18.1,19.7,18.1,54,54,45,8.7,8.7,7.4,919.6,919.6,919.4,0.2,270,1.5,,0
18/05/2023,200,17.1,18.3,17.1,57,57,54,8.4,8.8,8.2,920.1,920.2,919.6,0,128,2.4,,0
18/05/2023,300,17.3,17.5,17.1,56,57,54,8.5,8.5,8,919.7,920.1,919.6,0,318,1.7,,0
18/05/2023,400,16.6,17.3,16.5,62,63,56,9.3,9.6,8.5,919.2,919.7,919.2,0,25,1.3,,0
18/05/2023,500,15.7,16.7,15.7,67,67,61,9.6,9.8,9.2,918.8,919.2,918.8,0,260,0.7,,0
18/05/2023,600,15.2,15.8,15.1,69,70,67,9.5,9.8,9.3,918.6,918.8,918.6,0.1,284,1.2,,0
18/05/2023,700,14.8,15.3,14.8,67,69,66,8.8,9.5,8.7,918.6,918.6,918.5,0.1,295,1.2,,0
18/05/2023,800,16.2,16.8,14.7,60,68,59,8.4,8.9,8.4,918.7,918.7,918.4,0.5,100,3.5,,0
18/05/2023,900,15.9,16.5,15.8,63,63,60,8.7,8.8,8.4,919.3,919.3,918.6,0.2,59,3.5,,0
18/05/2023,1000,16.6,16.7,15.9,59,62,59,8.6,8.9,8.5,919.9,919.9,919.3,3,79,5.8,2.4,0
18/05/2023,1100,17.8,17.8,16,55,64,55,8.6,9.2,8.4,920.2,920.2,919.9,3.3,87,7.8,104.5,0
18/05/2023,1200,21.2,21.2,17.8,41,55,41,7.5,8.4,7.4,921.2,921.2,920.2,2.1,68,6.8,761.1,0
18/05/2023,1300,23.3,23.4,21.2,38,42,37,8.2,8.4,7.3,921.7,921.7,921.2,2.1,70,5.4,1896.1,0
18/05/2023,1400,24.7,24.9,23,33,38,33,7.3,8.5,7.3,921.7,921.7,921.6,2.4,62,5.3,2460.3,0
18/05/2023,1500,26.2,26.4,24.4,30,35,30,7.4,8.5,7,921.4,921.7,921.4,1,80,5.4,2771.8,0
18/05/2023,1600,27.2,27.2,25.5,28,31,26,7.2,7.8,5.9,920.7,921.4,920.7,1.2,210,5,2810.5,0
18/05/2023,1700,28,28.6,26.7,23,28,22,4.9,7.2,4.4,920,920.7,920,1.4,183,3.9,2625.6,0
18/05/2023,1800,28.3,28.9,27.6,23,24,19,5.1,6,2.2,919.6,920,919.6,1.4,259,4.5,2289.6,0
18/05/2023,1900,28.4,28.8,28,24,24,20,5.6,6.1,3.3,919.3,919.6,919.3,1.7,217,6,1725,0
18/05/2023,2000,27.6,28.4,27.5,24,25,23,5,6,4.8,919.2,919.3,919,1.4,233,3.7,956.7,0
18/05/2023,2100,24.8,27.7,24.8,30,30,23,6.2,6.2,4.7,919.5,919.5,919.2,0.6,165,3.2,240.5,0
18/05/2023,2200,22.8,24.8,22.8,36,36,30,6.9,7,5.9,920,920,919.5,0.2,168,2.4,,0
18/05/2023,2300,21.5,23,21.5,40,40,36,7.4,7.7,6.8,920.4,920.4,920,0.2,207,2.1,,0
19/05/2023,0,20.9,21.5,20.7,42,42,40,7.4,7.6,6.9,920.7,920.7,920.4,1,163,3.6,,0
19/05/2023,100,20.6,21.3,20.4,42,45,41,7.2,8.1,7.1,920.5,920.7,920.5,1.9,136,4.6,,0
19/05/2023,200,19.5,20.7,19.5,44,44,41,7.1,7.2,6.8,920.5,920.6,920.5,0.5,131,4.2,,0
19/05/2023,300,18.7,19.8,18.4,46,49,44,6.8,7.6,6.6,920.3,920.5,920.3,0.3,59,2.5,,0
19/05/2023,400,17.1,18.7,17,53,54,45,7.5,7.8,6.6,919.9,920.3,919.9,0,303,2,,0
19/05/2023,500,18.6,19.5,17.1,48,53,45,7.4,7.8,7.1,919.3,919.9,919.3,0.6,55,5.2,,0
19/05/2023,600,16.2,18.6,16.2,60,60,48,8.3,8.4,7.4,919.1,919.3,919.1,0.2,286,3.5,,0
19/05/2023,700,16.9,17.4,16.2,57,60,55,8.3,8.4,8.2,919.1,919.1,919,0.6,44,3.2,,0
19/05/2023,800,17.3,18.1,16.7,59,59,55,9.1,9.1,8.3,919.2,919.2,919,1.8,77,4,,0
19/05/2023,900,17.4,17.7,17.1,58,59,56,9,9.2,8.8,919.5,919.5,919.1,2,90,4.9,,0
19/05/2023,1000,16.1,17.5,16.1,64,64,58,9.4,9.4,9,920,920,919.5,2.5,85,6.1,1.4,0
19/05/2023,1100,18.4,18.4,16.1,54,64,54,9.1,9.4,9,920.8,920.8,920,2.4,69,4.9,97.3,0
19/05/2023,1200,21.1,21.1,18.4,48,54,48,9.6,9.8,9.1,921.2,921.2,920.8,2.3,74,4.8,757.6,0
19/05/2023,1300,23,23.4,21,41,48,40,8.9,9.7,8.6,921.5,921.6,921.2,2,62,5,1889.2,0
19/05/2023,1400,24.1,24.5,22.9,38,42,38,9,9.9,8.5,921.3,921.5,921.3,2.7,77,5.6,2452.2,0
19/05/2023,1500,25.6,26.2,24.1,33,40,29,8.2,10.3,6.7,920.5,921.3,920.5,1.6,107,4.7,2778.5,0
19/05/2023,1600,27.3,27.3,25.5,27,34,27,6.8,9.1,5.9,919.4,920.5,919.3,2,76,4.6,2834.6,0
19/05/2023,1700,27.2,28,26.4,26,30,25,6.3,8.1,5.5,918.7,919.4,918.7,2.7,91,6.5,2673.9,0
19/05/2023,1800,28,28.4,27.2,25,27,23,5.9,7.5,4.7,917.9,918.7,917.9,1.4,38,6.5,2321.2,0
19/05/2023,1900,28.3,28.9,27.8,24,25,22,5.9,6.6,4.9,917.9,917.9,917.7,0.6,59,3.9,1755.9,0
19/05/2023,2000,28,29.3,27.6,24,25,21,5.5,6.2,4.3,918.1,918.1,917.8,0.5,163,3.6,979.8,0
19/05/2023,2100,25.1,28.1,25.1,31,31,24,6.6,6.8,5.3,918.3,918.3,918.1,0.8,113,2.9,221.1,0
19/05/2023,2200,23.5,25,23.2,39,40,31,8.8,9,6.5,918.4,918.5,918.3,0.4,48,2,,0
19/05/2023,2300,22.7,23.8,22.7,42,42,36,9,9,7.7,918.8,918.9,918.4,1.2,83,3,,0
20/05/2023,0,21.4,22.7,20.9,48,50,42,10,10.1,9,919.1,919.1,918.8,0.4,92,2.7,,0
20/05/2023,100,18.6,21.6,18.6,61,61,48,10.8,10.8,9.8,919.2,919.3,919.1,0,261,1.5,,0
20/05/2023,200,18.3,18.6,18,53,62,52,8.4,11,8.3,919.4,919.6,919.2,0.5,135,1.2,,0
20/05/2023,300,17.8,18.6,17.4,55,62,50,8.6,10.3,7.9,919,919.4,919,0.1,62,1.3,,0
