Date,Views,Video
2020-09-10,43,#4
2020-09-11,18,#4
2020-09-12,29,#4
2020-09-13,30,#4
2020-09-14,47,#4
2020-09-15,32,#4
2020-09-16,38,#4
2020-09-17,37,#4
2020-09-18,38,#4
2020-09-19,29,#4
2020-09-20,28,#4
2020-09-21,52,#4
2020-09-22,49,#4
2020-09-23,55,#4
2020-09-24,35,#4
2020-09-25,27,#4
2020-09-26,24,#4
2020-09-27,32,#4
2020-09-28,42,#4
2020-09-29,53,#4
2020-09-30,37,#4
2020-10-01,49,#4
2020-10-02,38,#4
2020-10-03,16,#4
2020-10-04,34,#4
2020-10-05,35,#4
2020-10-06,43,#4
2020-10-07,38,#4
2020-10-08,39,#4
2020-10-09,39,#4
2020-10-10,19,#4
2020-10-11,21,#4
2020-10-12,32,#4
2020-10-13,36,#4
2020-10-14,48,#4
2020-10-15,45,#4
2020-10-16,34,#4
2020-10-17,25,#4
2020-10-18,45,#4
2020-10-19,44,#4
2020-10-20,46,#4
2020-10-21,41,#4
2020-10-22,38,#4
2020-10-23,26,#4
2020-10-24,17,#4
2020-10-25,29,#4
2020-10-26,48,#4
2020-10-27,44,#4
2020-10-28,39,#4
2020-10-29,49,#4
2020-10-30,31,#4
2020-10-31,15,#4
2020-11-01,23,#4
2020-11-02,40,#4
2020-11-03,32,#4
2020-11-04,37,#4
2020-11-05,39,#4
2020-11-06,33,#4
2020-11-07,18,#4
2020-11-08,42,#4
2020-11-09,48,#4
2020-11-10,29,#4
2020-11-11,20,#4
2020-11-12,29,#4
2020-11-13,28,#4
2020-11-14,10,#4
2020-11-15,18,#4
2020-11-16,38,#4
2020-11-17,43,#4
2020-11-18,51,#4
2020-11-19,49,#4
2020-11-20,31,#4
2020-11-21,16,#4
2020-11-22,36,#4
2020-11-23,32,#4
2020-11-24,46,#4
2020-11-25,53,#4
2020-11-26,27,#4
2020-11-27,39,#4
2020-11-28,23,#4
2020-11-29,18,#4
2020-11-30,33,#4
2020-12-01,38,#4
2020-12-02,36,#4
2020-12-03,56,#4
2020-12-04,33,#4
2020-12-05,11,#4
2020-12-06,12,#4
2020-12-07,25,#4
2020-12-08,44,#4
2020-12-09,37,#4
2020-12-10,28,#4
2020-12-11,17,#4
2020-12-12,20,#4
2020-12-13,13,#4
2020-12-14,30,#4
2020-12-15,47,#4
2020-12-16,33,#4
2020-12-17,53,#4
2020-12-18,12,#4
2020-12-19,10,#4
2020-12-20,16,#4
2020-12-21,10,#4
2020-12-22,20,#4
2020-12-23,9,#4
2020-12-24,4,#4
2020-12-25,5,#4
2020-12-26,3,#4
2020-12-27,15,#4
2020-12-28,18,#4
2020-12-29,20,#4
2020-12-30,8,#4
2020-12-31,5,#4
2021-01-01,16,#4
2021-01-02,11,#4
2021-01-03,16,#4
2021-01-04,12,#4
2021-01-05,16,#4
2021-01-06,15,#4
2021-01-07,20,#4
2021-01-08,18,#4
2021-01-09,11,#4
2021-01-10,16,#4
2021-01-11,14,#4
2021-01-12,11,#4
2021-01-13,25,#4
2021-01-14,22,#4
2021-01-15,17,#4
2021-01-16,15,#4
2021-01-17,12,#4
2021-01-18,16,#4
2021-01-19,9,#4
2021-01-20,23,#4
2021-01-21,13,#4
2021-01-22,22,#4
2021-01-23,13,#4
2021-01-24,24,#4
2021-01-25,24,#4
2021-01-26,33,#4
2021-01-27,13,#4
2021-01-28,19,#4
2021-01-29,28,#4
2021-01-30,15,#4
2021-01-31,11,#4
2021-02-01,23,#4
2021-02-02,13,#4
2021-02-03,27,#4
2021-02-04,30,#4
2021-02-05,24,#4
2021-02-06,10,#4
2021-02-07,15,#4
2021-02-08,27,#4
2021-02-09,35,#4
2021-02-10,58,#4
2021-02-11,24,#4
2021-02-12,11,#4
2021-02-13,14,#4
2021-02-14,16,#4
2021-02-15,21,#4
2021-02-16,29,#4
2021-02-17,31,#4
2021-02-18,20,#4
2021-02-19,23,#4
2021-02-20,10,#4
2021-02-21,25,#4
2021-02-22,28,#4
2021-02-23,42,#4
2021-02-24,32,#4
2021-02-25,22,#4
2021-02-26,28,#4
2021-02-27,25,#4
2021-02-28,22,#4
2021-03-01,22,#4
2021-03-02,25,#4
2021-03-03,23,#4
2021-03-04,32,#4
2021-03-05,33,#4
2021-03-06,26,#4
2021-03-07,32,#4
2021-03-08,36,#4
2021-03-09,51,#4
2021-03-10,19,#4
2021-03-11,36,#4
2021-03-12,24,#4
2021-03-13,17,#4
2021-03-14,24,#4
2021-03-15,29,#4
2021-03-16,31,#4
2021-03-17,28,#4
2021-03-18,39,#4
2021-03-19,34,#4
2021-03-20,25,#4
2021-03-21,20,#4
2021-03-22,35,#4
2021-03-23,62,#4
2021-03-24,31,#4
2021-03-25,34,#4
2021-03-26,32,#4
2021-03-27,17,#4
2021-03-28,19,#4
2021-03-29,27,#4
2021-03-30,39,#4
2021-03-31,39,#4
2021-04-01,64,#4
2021-04-02,48,#4
2021-04-03,20,#4
2021-04-04,28,#4
2021-04-05,34,#4
2021-04-06,59,#4
2021-04-07,57,#4
2021-04-08,52,#4
2021-04-09,37,#4
2021-04-10,20,#4
2021-04-11,33,#4
2021-04-12,56,#4
2021-04-13,55,#4
2021-04-14,42,#4
2021-04-15,57,#4
2021-04-16,32,#4
2021-04-17,30,#4
2021-04-18,38,#4
2021-04-19,44,#4
2021-04-20,33,#4
2021-04-21,49,#4
2021-04-22,62,#4
2021-04-23,27,#4
2021-04-24,41,#4
2021-04-25,34,#4
2021-04-26,47,#4
2021-04-27,39,#4
2021-04-28,68,#4
2021-04-29,27,#4
2021-04-30,28,#4
2021-05-01,20,#4
2021-05-02,50,#4
2021-05-03,37,#4
2021-05-04,42,#4
2021-05-05,45,#4
2021-05-06,63,#4
2021-05-07,31,#4
2021-05-08,34,#4
2021-05-09,21,#4
2021-05-10,33,#4
2021-05-11,50,#4
2021-05-12,63,#4
2021-05-13,35,#4
2021-05-14,37,#4
2021-05-15,31,#4
2021-05-16,54,#4
2021-05-17,32,#4
2021-05-18,50,#4
2021-05-19,31,#4
2021-05-20,32,#4
2021-05-21,53,#4
2021-05-22,38,#4
2021-05-23,28,#4
2021-05-24,54,#4
2021-05-25,47,#4
2021-05-26,49,#4
2021-05-27,41,#4
2021-05-28,53,#4
2021-05-29,36,#4
2021-05-30,30,#4
2021-05-31,31,#4
2021-06-01,33,#4
2021-06-02,39,#4
2021-06-03,25,#4
2021-06-04,22,#4
2021-06-05,38,#4
2021-06-06,38,#4
2021-06-07,40,#4
2021-06-08,43,#4
2021-06-09,55,#4
2021-06-10,33,#4
2021-06-11,22,#4
2021-06-12,17,#4
2021-06-13,16,#4
2021-06-14,40,#4
2021-06-15,22,#4
2021-06-16,37,#4
2021-06-17,30,#4
2021-06-18,25,#4
2021-06-19,18,#4
2021-06-20,46,#4
2021-06-21,39,#4
2021-06-22,46,#4
2021-06-23,36,#4
2021-06-24,56,#4
2021-06-25,42,#4
2021-06-26,18,#4
2021-06-27,20,#4
2021-06-28,33,#4
2021-06-29,28,#4
2021-06-30,39,#4
2021-07-01,36,#4
2021-07-02,33,#4
2021-07-03,20,#4
2021-07-04,30,#4
2021-07-05,27,#4
2021-07-06,39,#4
2021-07-07,32,#4
2021-07-08,32,#4
2021-07-09,24,#4
2021-07-10,21,#4
2021-07-11,13,#4
2021-07-12,61,#4
2021-07-13,37,#4
2021-07-14,31,#4
2021-07-15,38,#4
2021-07-16,28,#4
2021-07-17,13,#4
2021-07-18,40,#4
2021-07-19,34,#4
2021-07-20,33,#4
2021-07-21,39,#4
2021-07-22,37,#4
2021-07-23,18,#4
2021-07-24,13,#4
2021-07-25,21,#4
2021-07-26,31,#4
2021-07-27,71,#4
2021-07-28,29,#4
2021-07-29,25,#4
2021-07-30,24,#4
2021-07-31,25,#4
2021-08-01,31,#4
2021-08-02,60,#4
2021-08-03,28,#4
2021-08-04,29,#4
2021-08-05,43,#4
2021-08-06,23,#4
2021-08-07,17,#4
2021-08-08,21,#4
2021-08-09,26,#4
2021-08-10,37,#4
2021-08-11,33,#4
2021-08-12,48,#4
2021-08-13,42,#4
2021-08-14,27,#4
2021-08-15,29,#4
2021-08-16,28,#4
2021-08-17,37,#4
2021-08-18,45,#4
2021-08-19,45,#4
2021-08-20,20,#4
2021-08-21,50,#4
2021-08-22,27,#4
2021-08-23,53,#4
2021-08-24,35,#4
2021-08-25,59,#4
2021-08-26,36,#4
2021-08-27,59,#4
2021-08-28,22,#4
2021-08-29,19,#4
2021-08-30,28,#4
2021-08-31,31,#4
2021-09-01,71,#4
2021-09-02,97,#4
2021-09-03,48,#4
2021-09-04,20,#4
2021-09-05,19,#4
2021-09-06,26,#4
2021-09-07,43,#4
2021-09-08,46,#4
2021-09-09,36,#4
2021-09-10,36,#4
2021-09-11,25,#4
2021-09-12,35,#4
2021-09-13,62,#4
2021-09-14,42,#4
2021-09-15,34,#4
2021-09-16,36,#4
2021-09-17,46,#4
2021-09-18,36,#4
2021-09-19,30,#4
2021-09-20,46,#4
2021-09-21,48,#4
2021-09-22,53,#4
2021-09-23,46,#4
2021-09-24,39,#4
2021-09-25,21,#4
2021-09-26,49,#4
2021-09-27,35,#4
2021-09-28,50,#4
2021-09-29,59,#4
2021-09-30,47,#4
2021-10-01,39,#4
2021-10-02,14,#4
2021-10-03,25,#4
2021-10-04,39,#4
2021-10-05,43,#4
2021-10-06,33,#4
2021-10-07,53,#4
2021-10-08,28,#4
2021-10-09,22,#4
2021-10-10,20,#4
2021-10-11,28,#4
2021-10-12,45,#4
2021-10-13,44,#4
2021-10-14,28,#4
2021-10-15,36,#4
2021-10-16,32,#4
2021-10-17,32,#4
2021-10-18,67,#4
2021-10-19,51,#4
2021-10-20,38,#4
2021-10-21,38,#4
2021-10-22,30,#4
2021-10-23,20,#4
2021-10-24,23,#4
2021-10-25,43,#4
2021-10-26,21,#4
2021-10-27,40,#4
2021-10-28,44,#4
2021-10-29,30,#4
2021-10-30,17,#4
2021-10-31,26,#4
2021-11-01,40,#4
2021-11-02,28,#4
2021-11-03,38,#4
2021-11-04,44,#4
2021-11-05,15,#4
2021-11-06,13,#4
2021-11-07,16,#4
2021-11-08,27,#4
2021-11-09,38,#4
2021-11-10,31,#4
2021-11-11,24,#4
2021-11-12,16,#4
2021-11-13,12,#4
2021-11-14,22,#4
2021-11-15,31,#4
2021-11-16,41,#4
2021-11-17,40,#4
2021-11-18,39,#4
2021-11-19,31,#4
2021-11-20,18,#4
2021-11-21,34,#4
2021-11-22,56,#4
2021-11-23,64,#4
2021-11-24,53,#4
2021-11-25,57,#4
2021-11-26,38,#4
2021-11-27,27,#4
2021-11-28,30,#4
2021-11-29,48,#4
2021-11-30,55,#4
2021-12-01,68,#4
2021-12-02,53,#4
2021-12-03,29,#4
2021-12-04,14,#4
2021-12-05,24,#4
2021-12-06,33,#4
2021-12-07,45,#4
2021-12-08,58,#4
2021-12-09,27,#4
2021-12-10,30,#4
2021-12-11,11,#4
2021-12-12,26,#4
2021-12-13,36,#4
2021-12-14,57,#4
2021-12-15,36,#4
2021-12-16,41,#4
2021-12-17,22,#4
2021-12-18,17,#4
2021-12-19,15,#4
2021-12-20,19,#4
2021-12-21,22,#4
2021-12-22,18,#4
2021-12-23,10,#4
2021-12-24,7,#4
2021-12-25,6,#4
2021-12-26,11,#4
2021-12-27,14,#4
2021-12-28,13,#4
2021-12-29,15,#4
2021-12-30,11,#4
2021-12-31,7,#4
2022-01-01,6,#4
2022-01-02,8,#4
2022-01-03,16,#4
2022-01-04,18,#4
2022-01-05,31,#4
2022-01-06,18,#4
2022-01-07,17,#4
2022-01-08,12,#4
2022-01-09,9,#4
2022-01-10,22,#4
2022-01-11,16,#4
2022-01-12,14,#4
2022-01-13,18,#4
2022-01-14,14,#4
2022-01-15,16,#4
2022-01-16,21,#4
2022-01-17,24,#4
2022-01-18,23,#4
2022-01-19,10,#4
2022-01-20,24,#4
2022-01-21,17,#4
2022-01-22,13,#4
2022-01-23,14,#4
2022-01-24,31,#4
2022-01-25,15,#4
2022-01-26,28,#4
2022-01-27,28,#4
2022-01-28,21,#4
2022-01-29,13,#4
2022-01-30,21,#4
2022-01-31,32,#4
2022-02-01,67,#4
2022-02-02,19,#4
2022-02-03,35,#4
2022-02-04,29,#4
2022-02-05,33,#4
2022-02-06,28,#4
2022-02-07,36,#4
2022-02-08,29,#4
2022-02-09,39,#4
2022-02-10,39,#4
2022-02-11,26,#4
2022-02-12,19,#4
2022-02-13,17,#4
2022-02-14,24,#4
2022-02-15,42,#4
2022-02-16,38,#4
2022-02-17,37,#4
2022-02-18,17,#4
2022-02-19,16,#4
2022-02-20,18,#4
2022-02-21,39,#4
2022-02-22,31,#4
2022-02-23,37,#4
2022-02-24,31,#4
2022-02-25,29,#4
2022-02-26,20,#4
2022-02-27,25,#4
2022-02-28,19,#4
2022-03-01,34,#4
2022-03-02,22,#4
2022-03-03,39,#4
2022-03-04,18,#4
2022-03-05,9,#4
2022-03-06,22,#4
2022-03-07,26,#4
2022-03-08,21,#4
2022-03-09,39,#4
2022-03-10,32,#4
2022-03-11,25,#4
2022-03-12,22,#4
2022-03-13,27,#4
2022-03-14,30,#4
2022-03-15,40,#4
2022-03-16,30,#4
2022-03-17,45,#4
2022-03-18,24,#4
2022-03-19,17,#4
2022-03-20,46,#4
2022-03-21,36,#4
2022-03-22,36,#4
2022-03-23,43,#4
2022-03-24,32,#4
2022-03-25,26,#4
2022-03-26,29,#4
2022-03-27,26,#4
2022-03-28,38,#4
2022-03-29,44,#4
2022-03-30,65,#4
2022-03-31,52,#4
2022-04-01,48,#4
2022-04-02,29,#4
2022-04-03,57,#4
2022-04-04,56,#4
2022-04-05,48,#4
2022-04-06,39,#4
2022-04-07,26,#4
2022-04-08,43,#4
2022-04-09,24,#4
2022-04-10,34,#4
2022-04-11,41,#4
2022-04-12,43,#4
2022-04-13,41,#4
2022-04-14,31,#4
2022-04-15,31,#4
2022-04-16,17,#4
2022-04-17,26,#4
2022-04-18,44,#4
2022-04-19,48,#4
2022-04-20,39,#4
2022-04-21,41,#4
2022-04-22,33,#4
2022-04-23,51,#4
2022-04-24,59,#4
2022-04-25,70,#4
2022-04-26,64,#4
2022-04-27,47,#4
2022-04-28,53,#4
2022-04-29,40,#4
2022-04-30,36,#4
2022-05-01,53,#4
2022-05-02,54,#4
2022-05-03,44,#4
2022-05-04,44,#4
2022-05-05,46,#4
2022-05-06,47,#4
2022-05-07,27,#4
2022-05-08,43,#4
2022-05-09,60,#4
2022-05-10,61,#4
2022-05-11,39,#4
2022-05-12,47,#4
2022-05-13,27,#4
2022-05-14,25,#4
2022-05-15,35,#4
2022-05-16,54,#4
2022-05-17,48,#4
2022-05-18,47,#4
2022-05-19,76,#4
2022-05-20,31,#4
2022-05-21,23,#4
2022-05-22,35,#4
2022-05-23,32,#4
2022-05-24,46,#4
2022-05-25,40,#4
2022-05-26,43,#4
2022-05-27,44,#4
2022-05-28,22,#4
2022-05-29,47,#4
2022-05-30,46,#4
2022-05-31,33,#4
2022-06-01,40,#4
2022-06-02,38,#4
2022-06-03,29,#4
2022-06-04,21,#4
2022-06-05,21,#4
2022-06-06,38,#4
2022-06-07,59,#4
2022-06-08,52,#4
2022-06-09,68,#4
2022-06-10,37,#4
2022-06-11,9,#4
2022-06-12,30,#4
2022-06-13,49,#4
2022-06-14,60,#4
2022-06-15,33,#4
2022-06-16,37,#4
2022-06-17,40,#4
2022-06-18,28,#4
2022-06-19,45,#4
2022-06-20,108,#4
2022-06-21,70,#4
2022-06-22,47,#4
2022-06-23,51,#4
2022-06-24,48,#4
2022-06-25,32,#4
2022-06-26,29,#4
2022-06-27,52,#4
2022-06-28,41,#4
2022-06-29,39,#4
2022-06-30,41,#4
2022-07-01,41,#4
2022-07-02,17,#4
2022-07-03,41,#4
2022-07-04,31,#4
2022-07-05,36,#4
2022-07-06,31,#4
2022-07-07,28,#4
2022-07-08,27,#4
2022-07-09,22,#4
2022-07-10,53,#4
2022-07-11,40,#4
2022-07-12,26,#4
2022-07-13,29,#4
2022-07-14,27,#4
2022-07-15,41,#4
2022-07-16,24,#4
2022-07-17,58,#4
2022-07-18,55,#4
2022-07-19,44,#4
2022-07-20,51,#4
2022-07-21,49,#4
2022-07-22,34,#4
2022-07-23,15,#4
2022-07-24,31,#4
2022-07-25,35,#4
2022-07-26,21,#4
2022-07-27,28,#4
2022-07-28,30,#4
2022-07-29,22,#4
2022-07-30,11,#4
2022-07-31,19,#4
2022-08-01,20,#4
2022-08-02,29,#4
2022-08-03,28,#4
2022-08-04,28,#4
2022-08-05,27,#4
2022-08-06,14,#4
2022-08-07,14,#4
2022-08-08,34,#4
2022-08-09,19,#4
2022-08-10,40,#4
2022-08-11,39,#4
2022-08-12,26,#4
2022-08-13,25,#4
2022-08-14,29,#4
2022-08-15,35,#4
2022-08-16,30,#4
2022-08-17,19,#4
2022-08-18,35,#4
2022-08-19,19,#4
2022-08-20,20,#4
2022-08-21,41,#4
2022-08-22,39,#4
2022-08-23,35,#4
2022-08-24,32,#4
2022-08-25,39,#4
2022-08-26,34,#4
2022-08-27,18,#4
2022-08-28,48,#4
2022-08-29,37,#4
2022-08-30,28,#4
2022-08-31,39,#4
2022-09-01,34,#4
2022-09-02,24,#4
2022-09-03,23,#4
2022-09-04,32,#4
2022-09-05,28,#4
2022-09-06,24,#4
2022-09-07,37,#4
2022-09-08,30,#4
2022-09-09,23,#4
2022-09-10,24,#4
2022-09-11,56,#4
2022-09-12,53,#4
2022-09-13,65,#4
2022-09-14,61,#4
2022-09-15,48,#4
2022-09-16,17,#4
2022-09-17,20,#4
2022-09-18,31,#4
2022-09-19,44,#4
2022-09-20,56,#4
2022-09-21,37,#4
2022-09-22,56,#4
2022-09-23,36,#4
2022-09-24,22,#4
2022-09-25,28,#4
2022-09-26,46,#4
2022-09-27,53,#4
2022-09-28,34,#4
2022-09-29,34,#4
2022-09-30,25,#4
2022-10-01,22,#4
2022-10-02,15,#4
2022-10-03,29,#4
2022-10-04,67,#4
2022-10-05,20,#4
2022-10-06,26,#4
2022-10-07,27,#4
2022-10-08,12,#4
2022-10-09,28,#4
2022-10-10,55,#4
2022-10-11,26,#4
2022-10-12,34,#4
2022-10-13,30,#4
2022-10-14,37,#4
2022-10-15,10,#4
2022-10-16,20,#4
2022-10-17,38,#4
2022-10-18,65,#4
2022-10-19,29,#4
2022-10-20,45,#4
2022-10-21,32,#4
2022-10-22,23,#4
2022-10-23,21,#4
2022-10-24,30,#4
2022-10-25,68,#4
2022-10-26,64,#4
2022-10-27,61,#4
2022-10-28,38,#4
2022-10-29,29,#4
2022-10-30,24,#4
2022-10-31,23,#4
2022-11-01,24,#4
2022-11-02,26,#4
2022-11-03,36,#4
2022-11-04,30,#4
2022-11-05,25,#4
2022-11-06,39,#4
2022-11-07,41,#4
2022-11-08,69,#4
2022-11-09,33,#4
2022-11-10,19,#4
2022-11-11,24,#4
2022-11-12,15,#4
2022-11-13,16,#4
2022-11-14,29,#4
2022-11-15,35,#4
2022-11-16,39,#4
2022-11-17,61,#4
2022-11-18,37,#4
2022-11-19,33,#4
2022-11-20,33,#4
2022-11-21,47,#4
2022-11-22,58,#4
2022-11-23,61,#4
2022-11-24,31,#4
2022-11-25,37,#4
2022-11-26,35,#4
2022-11-27,44,#4
2022-11-28,45,#4
2022-11-29,46,#4
2022-11-30,35,#4
2022-12-01,45,#4
2022-12-02,36,#4
2022-12-03,18,#4
2022-12-04,35,#4
2022-12-05,41,#4
2022-12-06,87,#4
2022-12-07,49,#4
2022-12-08,44,#4
2022-12-09,20,#4
2022-12-10,20,#4
2022-12-11,43,#4
2022-12-12,68,#4
2022-12-13,57,#4
2022-12-14,37,#4
2022-12-15,29,#4
2022-12-16,15,#4
2022-12-17,15,#4
2022-12-18,21,#4
2022-12-19,34,#4
2022-12-20,23,#4
2022-12-21,26,#4
2022-12-22,21,#4
2022-12-23,5,#4
2022-12-24,5,#4
2022-12-25,10,#4
2022-12-26,14,#4
2022-12-27,7,#4
2022-12-28,14,#4
2022-12-29,7,#4
2022-12-30,9,#4
2022-12-31,2,#4
2023-01-01,5,#4
2023-01-02,13,#4
2023-01-03,14,#4
2023-01-04,17,#4
2023-01-05,17,#4
2023-01-06,18,#4
2023-01-07,6,#4
2023-01-08,16,#4
2023-01-09,38,#4
2023-01-10,27,#4
2023-01-11,21,#4
2023-01-12,13,#4
2023-01-13,19,#4
2023-01-14,14,#4
2023-01-15,29,#4
2023-01-16,23,#4
2023-01-17,32,#4
2023-01-18,22,#4
2023-01-19,33,#4
2023-01-20,17,#4
2023-01-21,11,#4
2023-01-22,15,#4
2023-01-23,21,#4
2023-01-24,22,#4
2023-01-25,25,#4
2023-01-26,15,#4
2023-01-27,35,#4
2023-01-28,12,#4
2023-01-29,15,#4
2023-01-30,19,#4
2023-01-31,32,#4
2023-02-01,28,#4
2023-02-02,25,#4
2023-02-03,21,#4
2023-02-04,16,#4
2023-02-05,16,#4
2023-02-06,35,#4
2023-02-07,34,#4
2023-02-08,31,#4
2023-02-09,36,#4
2023-02-10,37,#4
2023-02-11,25,#4
2023-02-12,28,#4
2023-02-13,38,#4
2023-02-14,34,#4
2023-02-15,44,#4
2023-02-16,34,#4
2023-02-17,24,#4
2023-02-18,27,#4
2023-02-19,20,#4
2023-02-20,25,#4
2023-02-21,26,#4
2023-02-22,40,#4
2023-02-23,31,#4
2023-02-24,23,#4
2023-02-25,24,#4
2023-02-26,40,#4
2023-02-27,46,#4
2023-02-28,52,#4
2023-03-01,46,#4
2023-03-02,45,#4
2023-03-03,23,#4
2023-03-04,22,#4
2023-03-05,42,#4
2023-03-06,31,#4
2023-03-07,30,#4
2023-03-08,64,#4
2023-03-09,67,#4
2023-03-10,34,#4
2023-03-11,48,#4
2023-03-12,55,#4
2023-03-13,62,#4
2023-03-14,93,#4
2023-03-15,84,#4
2023-03-16,47,#4
2023-03-17,47,#4
2023-03-18,33,#4
2023-03-19,48,#4
2023-03-20,59,#4
2023-03-21,50,#4
2023-03-22,42,#4
2023-03-23,39,#4
2023-03-24,30,#4
2023-03-25,29,#4
2023-03-26,31,#4
2023-03-27,54,#4
2023-03-28,26,#4
2023-03-29,43,#4
2023-03-30,52,#4
2023-03-31,38,#4
2023-04-01,31,#4
2023-04-02,63,#4
2023-04-03,55,#4
2023-04-04,75,#4
2023-04-05,42,#4
2023-04-06,48,#4
2023-04-07,35,#4
2023-04-08,28,#4
2023-04-09,23,#4
2023-04-10,75,#4
2023-04-11,63,#4
2023-04-12,45,#4
2023-04-13,31,#4
2023-04-14,23,#4
2023-04-15,10,#4
2023-04-16,29,#4
2023-04-17,52,#4
2023-04-18,57,#4
2023-04-19,58,#4
2023-04-20,58,#4
2023-04-21,59,#4
2023-04-22,39,#4
2023-04-23,45,#4
2023-04-24,70,#4
2023-04-25,64,#4
2023-04-26,55,#4
2023-04-27,79,#4
2023-04-28,30,#4
2023-04-29,23,#4
2023-04-30,27,#4
2023-05-01,24,#4
2023-05-02,44,#4
2023-05-03,46,#4
2023-05-04,40,#4
2023-05-05,24,#4
2023-05-06,8,#4
2023-05-07,27,#4
2023-05-08,82,#4
2023-05-09,64,#4
2023-05-10,36,#4
2023-05-11,45,#4
2023-05-12,30,#4
2023-05-13,14,#4
2023-05-14,27,#4
2023-05-15,48,#4
2023-05-16,56,#4
2023-05-17,47,#4
2023-05-18,70,#4
2023-05-19,28,#4
2023-05-20,23,#4
2023-05-21,27,#4
2023-05-22,33,#4
2023-05-23,27,#4
2023-05-24,39,#4
2023-05-25,44,#4
2023-05-26,29,#4
2023-05-27,29,#4
2023-05-28,43,#4
2023-05-29,36,#4
2023-05-30,58,#4
2023-05-31,64,#4
2023-06-01,47,#4
2023-06-02,32,#4
2023-06-03,25,#4
2023-06-04,28,#4
2023-06-05,59,#4
2023-06-06,51,#4
2023-06-07,25,#4
2023-06-08,32,#4
2023-06-09,29,#4
2023-06-10,31,#4
2023-06-11,49,#4
2023-06-12,70,#4
2023-06-13,40,#4
2023-06-14,61,#4
2023-06-15,50,#4
2023-06-16,44,#4
2023-06-17,20,#4
2023-06-18,47,#4
2023-06-19,97,#4
2023-06-20,72,#4
2023-06-21,68,#4
2023-06-22,64,#4
2023-06-23,45,#4
2023-06-24,15,#4
2023-06-25,61,#4
2023-06-26,50,#4
2023-06-27,62,#4
2023-06-28,53,#4
2023-06-29,71,#4
2023-06-30,47,#4
2023-07-01,24,#4
2023-07-02,45,#4
2023-07-03,39,#4
2023-07-04,35,#4
2023-07-05,41,#4
2023-07-06,37,#4
2023-07-07,21,#4
2023-07-08,18,#4
2023-07-09,31,#4
2023-07-10,59,#4
2023-07-11,36,#4
2023-07-12,19,#4
2023-07-13,31,#4
2023-07-14,25,#4
2023-07-15,16,#4
2023-07-16,27,#4
2023-07-17,38,#4
2023-07-18,44,#4
2023-07-19,30,#4
2023-07-20,18,#4
2023-07-21,6,#4
2023-07-22,19,#4
2023-07-23,17,#4
2023-07-24,30,#4
2023-07-25,24,#4
2023-07-26,39,#4
2023-07-27,38,#4
2023-07-28,20,#4
2023-07-29,10,#4
2023-07-30,17,#4
2023-07-31,38,#4
2023-08-01,32,#4
2023-08-02,19,#4
2023-08-03,22,#4
2023-08-04,12,#4
2023-08-05,14,#4
2023-08-06,19,#4
2023-08-07,23,#4
2023-08-08,32,#4
2023-08-09,24,#4
2023-08-10,13,#4
2023-08-11,17,#4
2023-08-12,7,#4
2023-08-13,15,#4
2023-08-14,27,#4
2023-08-15,67,#4
2023-08-16,46,#4
2023-08-17,55,#4
2023-08-18,26,#4
2023-08-19,14,#4
2023-08-20,36,#4
2023-08-21,16,#4
2023-08-22,42,#4
2023-08-23,44,#4
2023-08-24,36,#4
2023-08-25,30,#4
2023-08-26,25,#4
2023-08-27,23,#4
2023-08-28,55,#4
2023-08-29,49,#4
2023-08-30,51,#4
2023-08-31,42,#4
2023-09-01,36,#4
2023-09-02,30,#4
2023-09-03,34,#4
2023-09-04,44,#4
2023-09-05,52,#4
2023-09-06,22,#4
2023-09-07,27,#4
2023-09-08,23,#4
2023-09-09,30,#4
2023-09-10,40,#4
2023-09-11,94,#4
2023-09-12,58,#4
2023-09-13,66,#4
2023-09-14,45,#4
2023-09-15,27,#4
2023-09-16,8,#4
2023-09-17,47,#4
2023-09-18,49,#4
2023-09-19,37,#4
2023-09-20,37,#4
2023-09-21,42,#4
2023-09-22,20,#4
2023-09-23,17,#4
2023-09-24,32,#4
2023-09-25,40,#4
2023-09-26,49,#4
2023-09-27,58,#4
2023-09-28,51,#4
2023-09-29,41,#4
2023-09-30,9,#4
2023-10-01,30,#4
2023-10-02,47,#4
2023-10-03,29,#4
2023-10-04,27,#4
2023-10-05,38,#4
2023-10-06,19,#4
2023-10-07,11,#4
2023-10-08,43,#4
2023-10-09,47,#4
2023-10-10,32,#4
2023-10-11,30,#4
2023-10-12,43,#4
2023-10-13,67,#4
2023-10-14,38,#4
2023-10-15,36,#4
2023-10-16,67,#4
2023-10-17,80,#4
2023-10-18,78,#4
2023-10-19,63,#4
2023-10-20,24,#4
2023-10-21,20,#4
2023-10-22,63,#4
2023-10-23,69,#4
2023-10-24,41,#4
2023-10-25,40,#4
2023-10-26,28,#4
2023-10-27,29,#4
2023-10-28,21,#4
2023-10-29,34,#4
2023-10-30,30,#4
2023-10-31,45,#4
2023-11-01,32,#4
2023-11-02,26,#4
2023-11-03,20,#4
2023-11-04,13,#4
2023-11-05,19,#4
2023-11-06,43,#4
2023-11-07,57,#4
2023-11-08,58,#4
2023-11-09,36,#4
2023-11-10,39,#4
2023-11-11,13,#4
2023-11-12,33,#4
2023-11-13,46,#4
2023-11-14,35,#4
2023-11-15,49,#4
2023-11-16,35,#4
2023-11-17,42,#4
2023-11-18,23,#4
