Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2004,2004,t,6583564,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2005,2005,t,6703400,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2006,2006,t,6956179,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2007,2007,t,7098350,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2008,2008,t,6998150,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2009,2009,t,6783490,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2010,2010,t,6969306,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2011,2011,t,7329471,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2012,2012,t,6902184,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2013,2013,t,6892622,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2014,2014,t,6953747,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2015,2015,t,6859227,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2016,2016,t,6625211,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2017,2017,t,6584967,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2018,2018,t,6723590,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2019,2019,t,6831874,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2020,2020,t,6593437,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2021,2021,t,6803350,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1312,Bananas,2022,2022,t,6854222,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1961,1961,t,24310,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1962,1962,t,27637,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1963,1963,t,20484,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1964,1964,t,28668,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1965,1965,t,27451,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1966,1966,t,34705,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1967,1967,t,30682,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1968,1968,t,28988,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1969,1969,t,30620,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1970,1970,t,26735,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1971,1971,t,19647,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1972,1972,t,15442,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1973,1973,t,12855,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1974,1974,t,12058,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1975,1975,t,25463,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1976,1976,t,61550,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1977,1977,t,95266,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1978,1978,t,143917,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1979,1979,t,98125,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1980,1980,t,74680,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1981,1981,t,109877,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1982,1982,t,98524,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1983,1983,t,124931,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1984,1984,t,77517,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1985,1985,t,170618,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1986,1986,t,185376,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1987,1987,t,194514,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1988,1988,t,125533,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1989,1989,t,247502,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1990,1990,t,157353,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1991,1991,t,111650,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1992,1992,t,125219,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1993,1993,t,109952,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1994,1994,t,90614,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1995,1995,t,104634,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1996,1996,t,209215,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1997,1997,t,258847,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1998,1998,t,300389,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,1999,1999,t,321789,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2000,2000,t,282826,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2001,2001,t,297824,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2002,2002,t,244600,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2003,2003,t,345320,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2004,2004,t,397160,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2005,2005,t,326251,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2006,2006,t,202940,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2007,2007,t,235577,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2008,2008,t,236912,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2009,2009,t,201249,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2010,2010,t,278558,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2011,2011,t,303872,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2012,2012,t,265025,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2013,2013,t,330682,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2014,2014,t,251539,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2015,2015,t,186285,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2016,2016,t,379687,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2017,2017,t,302731,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2018,2018,t,330374,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2019,2019,t,405615,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2020,2020,t,387146,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2021,2021,t,452827,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,115,Barley,2022,2022,t,521996,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1961,1961,t,1744561,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1962,1962,t,1709983,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1963,1963,t,1942364,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1964,1964,t,1950683,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1965,1965,t,2289796,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1966,1966,t,2148100,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1967,1967,t,2547577,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1968,1968,t,2419677,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1969,1969,t,2199974,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1970,1970,t,2211449,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1971,1971,t,2687989,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1972,1972,t,2676225,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1973,1973,t,2232033,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1974,1974,t,2238012,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1975,1975,t,2282466,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1976,1976,t,1840315,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1977,1977,t,2290007,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1978,1978,t,2193977,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1979,1979,t,2186343,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1980,1980,t,1968165,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1981,1981,t,2340947,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1982,1982,t,2902657,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1983,1983,t,1580546,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1984,1984,t,2625676,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1985,1985,t,2548738,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1986,1986,t,2219478,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1987,1987,t,2006055,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1988,1988,t,2802983,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1989,1989,t,2308355,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1990,1990,t,2234467,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1991,1991,t,2744711,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1992,1992,t,2797138,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1993,1993,t,2478325,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1994,1994,t,3369684,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1995,1995,t,2946168,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1996,1996,t,2452036,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1997,1997,t,2840243,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1998,1998,t,2191153,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",1999,1999,t,2830915,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2000,2000,t,3056289,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2001,2001,t,2453681,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2002,2002,t,3064230,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2003,2003,t,3302038,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2004,2004,t,2967007,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2005,2005,t,3021641,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2006,2006,t,3457744,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2007,2007,t,3169356,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2008,2008,t,3461194,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2009,2009,t,3486763,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2010,2010,t,3158905,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2011,2011,t,3435366,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2012,2012,t,2794854,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2013,2013,t,2892599,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2014,2014,t,3294586,A,Official figure,
QCL,Crops and livestock products,76,Brazil,5510,Production,1701,"Beans, dry",2015,2015,t,3088926,A,Official figure,
